Code,Date,Open,High,Low,Close,Volume,SOX_Open,SOX_High,SOX_Low,SOX_Close
52,12/6/17,56.4,57.45,56.4,57.05,8,1217.280029,1234.300049,1211.48999,1232.26001
52,12/7/17,57.35,57.35,57.35,57.35,1,1243.75,1248.439941,1236.630005,1244.52002
52,12/8/17,57.65,57.65,57.65,57.65,1,1255.420044,1259.630005,1237.23999,1238.23999
52,12/11/17,57.65,58.5,57.65,58.5,6,1238.569946,1248.810059,1236.709961,1245.579956
52,12/12/17,58.75,58.75,58.75,58.75,11,1240.689941,1241.619995,1232.199951,1233.180054
52,12/13/17,58.95,58.95,58.65,58.65,2,1238.589966,1244.560059,1232.670044,1233.040039
52,12/14/17,58.25,58.25,55.95,55.95,11,1235.420044,1240.369995,1229.300049,1232.430054
52,12/15/17,55.95,56,55.95,56,2,1234.589966,1254.609985,1231.98999,1250.890015
52,12/18/17,56.05,56.05,54,54,35,1262.839966,1278.310059,1259.780029,1277.910034
52,12/19/17,54,54.1,52,52,17,1277.040039,1281.060059,1269.819946,1276.52002
52,12/20/17,52,52.15,51.9,51.9,43,1289.369995,1291.329956,1274.689941,1285.439941
52,12/21/17,52.4,52.7,52.4,52.7,2,1286.420044,1287.209961,1270.530029,1271.810059
52,12/22/17,52.8,52.8,52.3,52.3,3,1268.949951,1272.109985,1263.079956,1271.170044
52,12/25/17,52.7,52.7,52.55,52.55,3,1268.949951,1272.109985,1263.079956,1271.170044
52,12/26/17,52.75,52.75,52.15,52.15,9,1256.089966,1259.709961,1248.459961,1258.880005
52,12/27/17,52.2,52.2,52,52,7,1259.839966,1269.219971,1258.630005,1263.359985
52,12/28/17,52.3,52.45,52.3,52.45,3,1268.73999,1269.23999,1264.150024,1266.300049
52,12/29/17,52.85,52.85,52.85,52.85,2,1267.449951,1268.619995,1253.040039,1253.050049
52,1/2/18,53.55,53.55,53.5,53.5,3,1261.030029,1287.73999,1258.77002,1287.699951
52,1/3/18,54.5,54.5,54.4,54.4,5,1291.660034,1310.369995,1291.290039,1309.859985
52,1/4/18,54.65,54.65,54.65,54.65,1,1315.27002,1321.109985,1306.369995,1317.23999
52,1/5/18,54.95,54.95,54.8,54.8,4,1321.170044,1330.310059,1316.130005,1325.709961
52,1/8/18,55.35,55.35,55.35,55.35,10,1323.449951,1339.369995,1321.969971,1335.540039
52,1/9/18,55.15,55.2,55,55.05,4,1335.069946,1337.109985,1320.819946,1322.569946
52,1/10/18,55.05,55.05,54.4,54.4,2,1306.829956,1312.01001,1296.099976,1306.219971
52,1/11/18,54.45,54.45,53.85,53.85,3,1309.349976,1314.839966,1305.199951,1314.339966
52,1/12/18,53.85,53.85,53.85,53.85,0,1315.030029,1324.23999,1310.780029,1322.099976
52,1/15/18,55.15,55.15,54.95,54.95,3,1315.030029,1324.23999,1310.780029,1322.099976
52,1/16/18,54.95,55.65,54.95,55.65,11,1334.530029,1340.959961,1318.540039,1325.969971
52,1/17/18,55.8,55.9,55.8,55.85,3,1338.069946,1366.099976,1336.969971,1364.290039
52,1/18/18,57.35,57.35,56.8,56.8,2,1363.469971,1377.170044,1362.5,1370.560059
52,1/19/18,57.95,57.95,57.7,57.8,5,1375.939941,1378.160034,1363.880005,1372.030029
52,1/22/18,57.75,58.35,57.75,58.35,2,1372.579956,1382.410034,1367.640015,1382.410034
52,1/23/18,58.5,60,58.5,59.45,10,1386.589966,1393.400024,1383.180054,1392.859985
52,1/24/18,59.8,59.8,58.7,58.7,7,1373.790039,1383.719971,1351.72998,1360.680054
52,1/25/18,59,59.45,58,58.45,7,1376.23999,1379.27002,1337.619995,1337.619995
52,1/26/18,57.9,58,57.85,58,10,1357.390015,1381.280029,1355.410034,1381.27002
52,1/29/18,58.4,58.75,58.2,58.2,5,1372.719971,1388.290039,1362.219971,1378.420044
52,1/30/18,57.8,57.9,57.35,57.35,7,1354.819946,1366.280029,1348.939941,1350.439941
52,1/31/18,57.35,57.6,57.3,57.4,4,1367.640015,1370.900024,1354.130005,1361.5
52,2/1/18,55.65,58.5,55.65,58.15,6,1352.530029,1374.869995,1349.900024,1355.069946
52,2/2/18,58.1,58.1,57.8,57.8,2,1341.27002,1344.469971,1317.790039,1317.97998
52,2/5/18,56.75,56.75,56.75,56.75,1,1303.050049,1328.069946,1253.089966,1255.810059
52,2/6/18,55.25,56.7,54.55,56.25,21,1241.569946,1302.390015,1238.640015,1301.660034
52,2/7/18,57.25,57.25,56.85,56.85,2,1287.890015,1303.829956,1272.5,1272.5
52,2/8/18,56.85,56.85,56.2,56.2,3,1277.839966,1280.170044,1218.660034,1218.660034
52,2/9/18,55,55,55,55,3,1246.859985,1263.410034,1203.660034,1255.810059
52,2/12/18,56.05,56.05,56.05,56.05,1,1268.290039,1287.150024,1259.640015,1279.140015
52,2/21/18,57.8,58.65,56.75,58.45,21,1345.969971,1349.410034,1324.790039,1325.349976
52,2/22/18,58.45,58.9,58.2,58.9,11,1330.209961,1336.339966,1318.51001,1322.089966
52,2/23/18,58.6,58.6,58.6,58.6,2,1336.719971,1351.130005,1332.339966,1351.089966
52,2/26/18,59.1,59.4,56.85,56.85,17,1360.089966,1380.27002,1359.189941,1380.27002
52,2/27/18,57.2,57.6,56.9,56.9,6,1379.01001,1397.98999,1374.719971,1374.719971
52,3/1/18,56.45,56.45,56,56.1,3,1362.449951,1367.439941,1324.969971,1340.140015
52,3/2/18,55.9,55.9,55.2,55.2,6,1324.550049,1365.660034,1322.599976,1363.780029
52,3/5/18,55.4,55.4,55.4,55.4,3,1354.329956,1382.459961,1349.910034,1375.859985
52,3/6/18,56.25,56.6,56.25,56.6,17,1386.290039,1399.98999,1381.51001,1396.469971
52,3/7/18,56.25,56.3,56.2,56.3,5,1382.819946,1402.339966,1382.819946,1400.469971
52,3/8/18,56.6,57.1,56.6,57.1,3,1408.150024,1409.25,1393.859985,1402.050049
52,3/9/18,57.1,57.1,57.1,57.1,3,1411.359985,1431.390015,1410.670044,1431.160034
52,3/12/18,57.7,57.7,57.6,57.6,2,1441.410034,1453.5,1437.079956,1445.900024
52,3/13/18,58.25,58.4,58.25,58.4,4,1454.75,1464.609985,1417.459961,1423.459961
52,3/14/18,57.8,57.9,57.45,57.9,28,1429.910034,1430.27002,1410.599976,1423.5
52,3/15/18,58.2,58.2,57.65,57.65,3,1428.51001,1431.959961,1415.569946,1422.069946
52,3/16/18,57.55,58.05,56.25,57.8,36,1427.199951,1430.569946,1419.930054,1422.540039
52,3/19/18,57.6,57.75,57.6,57.75,8,1409.430054,1414.5,1375.380005,1394.819946
52,3/20/18,57.45,57.45,57.45,57.45,1,1397.630005,1409.699951,1396.050049,1405.5
52,3/21/18,57.75,57.75,57.7,57.7,2,1403.420044,1425.069946,1401.469971,1407.97998
52,3/22/18,57.85,57.85,57.85,57.85,2,1386.069946,1399.630005,1368.5,1368.97998
52,3/23/18,56.05,56.15,56.05,56.15,5,1365.819946,1370.290039,1323.920044,1323.920044
52,3/26/18,55.85,56.1,55.65,56.1,8,1354.300049,1380.140015,1338.75,1380.099976
52,3/27/18,57.15,57.2,56.9,57.2,7,1390.109985,1391.01001,1317.959961,1327.939941
52,3/28/18,56.7,56.7,56.7,56.7,1,1319.790039,1331.800049,1294.310059,1299.819946
52,3/29/18,56.1,56.35,56.1,56.35,7,1312.310059,1340.660034,1300.079956,1328.900024
52,3/30/18,56.8,56.8,56.75,56.75,5,1312.310059,1340.660034,1300.079956,1328.900024
52,3/31/18,56.9,56.9,56.9,56.9,2,1312.310059,1340.660034,1300.079956,1328.900024
52,4/2/18,56.7,56.95,56.7,56.95,2,1316.76001,1326.089966,1265.25,1277.01001
52,4/3/18,56.2,56.4,56.2,56.4,2,1292.75,1305.140015,1279.439941,1302.089966
52,4/9/18,56.8,56.8,56.45,56.65,14,1276.459961,1310.329956,1272.910034,1273.800049
52,4/10/18,56.55,57,56.55,57,3,1305.910034,1321.98999,1295.319946,1314.540039
52,4/11/18,57.35,57.35,57.35,57.35,1,1306.290039,1326.22998,1304.410034,1315.060059
52,4/12/18,57,57,56.7,56.7,7,1325.859985,1343.199951,1324.089966,1339.660034
52,4/13/18,57.05,57.05,57.05,57.05,2,1355,1355,1325.069946,1329.400024
52,4/16/18,56.55,56.7,56.5,56.7,12,1336.619995,1339.630005,1321.160034,1332.52002
52,4/17/18,56.6,56.6,55.9,55.9,4,1342.609985,1360.619995,1340.660034,1357.719971
52,4/18/18,56.5,56.5,55.55,55.55,3,1346.25,1351.579956,1331.949951,1343.780029
52,4/19/18,56.85,56.85,56.85,56.85,1,1313.829956,1319.23999,1281.400024,1285.880005
52,4/20/18,54.8,55,54.8,54.8,4,1285.26001,1291.829956,1265.420044,1270.829956
52,4/23/18,54.8,54.8,54.5,54.5,6,1275.930054,1278.449951,1251.219971,1253.97998
52,4/24/18,54.4,54.5,54.4,54.5,3,1266.719971,1276.310059,1232.900024,1243.670044
52,4/25/18,54,54.25,53.6,53.6,7,1249.98999,1253.689941,1223.089966,1242.189941
52,4/26/18,53.85,53.85,53.6,53.65,12,1263.869995,1268.959961,1254.459961,1268.209961
52,4/27/18,53.65,53.65,53.2,53.2,4,1284.359985,1285.01001,1252.280029,1258.109985
52,4/30/18,53.2,53.75,53.2,53.6,5,1260.02002,1265.73999,1239.780029,1244.400024
52,5/2/18,53.7,53.7,53.2,53.5,21,1266.800049,1270.410034,1254.609985,1259.420044
52,5/3/18,52.7,52.9,52.7,52.9,2,1248.949951,1272.550049,1240.300049,1267.439941
52,5/4/18,52.5,52.95,51.05,51.15,23,1257.060059,1297.810059,1253.579956,1296.72998
