Date,Gold(USD)_Open,Gold(USD)_High,Gold(USD)_Low,Gold(USD)_Price,Gold(USD)_Volume,NASDAQ_Open,NASDAQ_High,NASDAQ_Low,NASDAQ_Close,NASDAQ_Volume,PHLX_Open,PHLX_High,PHLX_Low,PHLX_Close,SP500_Open,SP500_High,SP500_Low,SP500_Close,SP500_Volume,USD/TWD_Open,USD/TWD_High,USD/TWD_Low,USD/TWD_Price,投信買賣超金額,外資買賣超金額,自營買賣超金額,電子期_Open,電子期_High,電子期_Low,電子期_Close,金融期_Open,金融期_High,金融期_Low,金融期_Close,台指期_Open,台指期_High,台指期_Low,台指期_Close,50_Open,50_High,50_Low,50_Close,50_Volume,50_Sign,51_Open,51_High,51_Low,51_Close,51_Volume,51_Sign,52_Open,52_High,52_Low,52_Close,52_Volume,52_Sign,53_Open,53_High,53_Low,53_Close,53_Volume,53_Sign,54_Open,54_High,54_Low,54_Close,54_Volume,54_Sign,55_Open,55_High,55_Low,55_Close,55_Volume,55_Sign,56_Open,56_High,56_Low,56_Close,56_Volume,56_Sign,57_Open,57_High,57_Low,57_Close,57_Volume,57_Sign,58_Open,58_High,58_Low,58_Close,58_Volume,58_Sign,59_Open,59_High,59_Low,59_Close,59_Volume,59_Sign,6201_Open,6201_High,6201_Low,6201_Close,6201_Volume,6201_Sign,6203_Open,6203_High,6203_Low,6203_Close,6203_Volume,6203_Sign,6204_Open,6204_High,6204_Low,6204_Close,6204_Volume,6204_Sign,6208_Open,6208_High,6208_Low,6208_Close,6208_Volume,6208_Sign,690_Open,690_High,690_Low,690_Close,690_Volume,690_Sign,692_Open,692_High,692_Low,692_Close,692_Volume,692_Sign,701_Open,701_High,701_Low,701_Close,701_Volume,701_Sign,713_Open,713_High,713_Low,713_Close,713_Volume,713_Sign
20130205,"1,674.20","1,683.40","1,666.50","1,672.40",350.0,3140.899902,3178.52002,3136.820068,3171.580078,2150080000.0,416.5,421.420013,415.329987,420.69000199999994,1495.709961,1514.959961,1495.709961,1511.290039,3618360000.0,29.54,29.608,29.491999999999997,29.515,-369,"4,667",237,292.0,292.2,290.6,291.95,908.2,916.2,906,910.8,"7,885","7,913","7,868","7,905",54.9,55.1,54.9,55.0,"15,988",-1,26.5,26.58,26.4,26.58,59,-1,32.69,32.71,32.69,32.71,5,-1,23.03,23.17,23.03,23.15,4,-1,19.5,19.5,19.45,19.45,11,-1,12.33,12.4,12.27,12.36,"4,898",0,23.86,23.86,23.75,23.82,965,-1,32.35,32.35,32.28,32.29,12,-1,32.0,32.16,32.0,32.16,2,-1,26.5,26.75,26.22,26.75,117,1,10.6,10.6,10.52,10.6,22,0,26.6,26.85,26.6,26.6,6,-1,39.46,39.51,39.35,39.5,558,-1,31.48,31.48,31.4,31.46,28,-1,,,,,,,,,,,,,,,,,,,,,,,,
20130206,"1,672.20","1,678.50","1,668.00","1,677.70",380.0,3159.3798829999996,3174.820068,3157.350098,3168.47998,2002740000.0,417.790009,421.829987,417.73999,421.55999800000006,1511.290039,1512.530029,1504.709961,1512.119995,3611570000.0,29.51,29.613000000000003,29.46,29.604,-494,"7,482",-241,292.45,294.2,291.9,292.4,919,935.6,915.2,919,"7,916","7,952","7,891","7,900",55.2,55.5,55.2,55.4,"29,434",1,26.58,26.65,26.39,26.39,78,-1,33.06,33.21,33.06,33.21,9,1,23.05,23.33,23.05,23.28,85,1,19.36,19.5,19.34,19.35,16,-1,12.46,12.7,12.41,12.47,"9,167",1,23.83,23.87,23.65,23.68,"1,383",-1,32.43,32.44,32.43,32.44,12,1,32.16,32.16,32.16,32.16,0,0,26.8,27.05,26.8,26.82,24,1,10.64,10.64,10.51,10.58,65,-1,26.2,26.84,26.2,26.84,159,1,39.61,39.7,39.49,39.49,614,-1,31.54,31.66,31.54,31.58,117,1,,,,,,,,,,,,,,,,,,,,,,,,
20130218,,,,,,,,,,,,,,,,,,,,29.555,29.708000000000002,29.555,29.68,322,"3,255","1,043",294.3,295.85,293.6,295.0,930,930,918.4,924.2,"7,967","7,978","7,913","7,935",55.5,55.9,55.45,55.6,"29,739",1,26.65,26.7,26.45,26.7,177,1,33.53,33.8,33.52,33.52,14,1,23.35,23.4,23.3,23.3,29,1,19.48,19.48,19.23,19.35,12,0,12.56,12.61,12.45,12.55,"6,780",1,23.78,23.82,23.69,23.75,711,1,32.71,32.83,32.67,32.83,13,1,31.99,31.99,31.9,31.96,11,-1,26.85,26.93,26.81,26.93,98,1,10.58,10.58,10.5,10.57,166,-1,27.0,27.15,27.0,27.15,3,1,39.76,39.8,39.54,39.68,453,1,31.79,31.89,31.69,31.89,83,1,,,,,,,,,,,,,,,,,,,,,,,,
20130219,"1,610.00","1,617.00","1,599.70","1,603.60",270.0,3197.459961,3213.600098,3194.919922,3213.590088,1843840000.0,428.69000199999994,433.700012,428.23999000000003,433.64001500000006,1519.790039,1530.939941,1519.790039,1530.939941,3748910000.0,29.64,29.718000000000004,29.478,29.497,-863,"2,004",928,296.3,297.1,295.45,296.65,924,927.8,916.4,923.2,"7,950","7,970","7,941","7,959",55.6,55.75,55.55,55.65,"16,817",1,26.6,26.85,26.6,26.85,132,1,33.84,33.87,33.71,33.84,5,1,23.45,23.5,23.45,23.46,19,1,19.44,19.48,19.44,19.45,8,1,12.55,12.55,12.42,12.52,"3,311",-1,23.74,23.79,23.66,23.72,998,-1,32.85,32.96,32.85,32.96,17,1,32.12,32.12,32.1,32.11,6,1,26.86,26.91,26.73,26.77,39,-1,10.57,10.62,10.55,10.62,215,1,27.1,27.29,27.1,27.29,39,1,39.7,39.75,39.64,39.73,203,1,31.88,31.88,31.8,31.84,44,-1,,,,,,,,,,,,,,,,,,,,,,,,
20130220,"1,604.70","1,606.90","1,561.80","1,577.60",280.0,3211.98999,3213.25,3163.949951,3164.409912,2001800000.0,433.76000999999997,433.92999299999997,423.77999900000003,423.950012,1530.939941,1530.939941,1511.410034,1511.949951,4240570000.0,29.47,29.61,29.47,29.59,244,"5,985",908,298.0,299.6,297.65,299.35,927,941.6,927,935,"8,008","8,027","7,983","8,023",55.9,56.2,55.9,56.1,"21,814",1,26.75,27.01,26.75,27.01,136,1,34.12,34.13,34.0,34.11,5,1,23.5,23.7,23.5,23.59,64,1,19.43,19.45,19.34,19.44,31,-1,12.56,12.72,12.56,12.62,"8,062",1,23.82,23.86,23.77,23.82,967,1,33.08,33.11,33.02,33.11,27,1,31.97,31.97,31.97,31.97,4,-1,27.19,27.44,27.19,27.22,16,1,10.62,10.8,10.62,10.8,370,1,27.29,27.3,27.29,27.3,39,1,39.91,40.02,39.86,39.99,641,1,31.99,32.13,31.99,32.13,90,1,,,,,,,,,,,,,,,,,,,,,,,,
20130221,"1,568.50","1,581.20","1,554.50","1,578.20",2020.0,3154.8798829999996,3155.189941,3118.6201170000004,3131.48999,2052630000.0,422.369995,422.39999400000005,413.299988,416.269989,1511.949951,1511.949951,1497.290039,1502.420044,4274600000.0,29.57,29.703000000000003,29.52,29.703000000000003,"-1,156","-1,205",-232,297.5,298.4,296.5,296.6,925.6,928.6,915.6,915.8,"7,987","7,998","7,948","7,949",55.9,56.05,55.7,55.7,"9,951",-1,27.01,27.01,26.65,26.66,55,-1,33.97,33.97,33.75,33.75,2,-1,23.59,23.59,23.24,23.37,21,-1,19.44,19.44,19.44,19.44,0,0,12.55,12.56,12.43,12.43,"3,493",-1,23.8,23.8,23.7,23.73,610,-1,33.3,33.3,32.67,32.67,18,-1,31.97,31.97,31.97,31.97,0,0,27.04,27.04,27.04,27.04,2,-1,10.79,10.83,10.7,10.78,185,-1,27.05,27.05,27.05,27.05,33,-1,39.96,39.96,39.75,39.77,202,-1,32.06,32.06,31.85,31.86,23,-1,,,,,,,,,,,,,,,,,,,,,,,,
20130222,"1,580.00","1,585.40","1,572.30","1,572.40",80.0,3149.090088,3161.820068,3139.550049,3161.820068,1581500000.0,420.42999299999997,425.26000999999997,419.079987,424.98001100000005,1502.420044,1515.640015,1502.420044,1515.599976,3419320000.0,29.645,29.732,29.58,29.621,-983,"-1,501",413,296.45,297.15,294.65,295.55,915,927.2,910.4,924.6,"7,939","7,976","7,903","7,951",55.6,55.85,55.35,55.5,"9,130",-1,26.48,26.78,26.42,26.61,294,-1,33.75,33.75,33.75,33.75,1,0,23.3,23.43,23.23,23.43,42,1,19.25,19.5,19.25,19.49,7,1,12.41,12.53,12.34,12.5,"3,043",1,23.7,23.7,23.51,23.7,822,-1,32.67,32.83,32.46,32.83,75,1,31.98,31.98,31.98,31.98,0,1,26.65,26.65,26.65,26.65,6,-1,10.7,10.77,10.66,10.77,529,-1,26.65,27.1,26.65,27.1,272,1,39.61,39.8,39.48,39.65,232,-1,31.85,31.9,31.58,31.75,26,-1,,,,,,,,,,,,,,,,,,,,,,,,
20130223,,,,,,,,,,,,,,,,,,,,,,,,-322,644,644,296.5,297.2,296.1,297.05,928.8,933.6,926,933,"7,974","7,994","7,970","7,993",55.7,55.9,55.65,55.8,"6,375",1,26.62,26.7,26.62,26.66,65,1,33.73,33.73,33.73,33.73,4,-1,23.43,23.49,23.32,23.32,9,-1,19.36,19.45,19.36,19.37,7,-1,12.5,12.63,12.5,12.56,"1,487",1,23.6,23.73,23.6,23.67,489,-1,32.68,32.68,32.61,32.62,14,-1,32.13,32.13,32.12,32.12,3,1,27.13,27.13,26.89,26.89,38,1,10.75,10.8,10.68,10.78,165,1,27.1,27.1,27.03,27.03,43,-1,39.86,39.89,39.82,39.88,214,1,31.95,31.95,31.84,31.9,61,1,,,,,,,,,,,,,,,,,,,,,,,,
20130225,"1,579.40","1,596.00","1,577.70","1,586.20",120.0,3180.590088,3186.25,3116.25,3116.25,1930990000.0,427.660004,428.589996,416.660004,416.660004,1515.599976,1525.839966,1487.849976,1487.849976,4011050000.0,29.61,29.704,29.596999999999998,29.665,576,"-3,082",688,296.8,296.95,295.5,295.6,932.4,932.4,923,925.4,"7,985","7,992","7,935","7,941",55.8,55.8,55.55,55.7,"10,431",-1,26.6,26.65,26.52,26.52,64,-1,33.53,33.62,33.53,33.61,23,-1,23.32,23.32,23.23,23.32,5,0,19.37,19.37,19.17,19.17,21,-1,12.56,12.57,12.49,12.53,"3,920",-1,23.67,23.7,23.6,23.62,249,-1,32.36,32.6,32.36,32.6,32,-1,31.86,31.86,31.83,31.83,100,-1,26.93,26.93,26.7,26.73,54,-1,10.76,10.8,10.74,10.8,37,1,27.03,27.03,27.03,27.03,0,0,39.81,39.82,39.7,39.7,112,-1,31.88,31.99,31.7,31.74,326,-1,,,,,,,,,,,,,,,,,,,,,,,,
20130226,"1,593.30","1,609.00","1,589.00","1,615.20",190.0,3126.22998,3135.570068,3105.360107,3129.649902,1847750000.0,419.51000999999997,420.89001500000006,416.25,419.89001500000006,1487.849976,1498.98999,1485.01001,1496.939941,3975280000.0,29.635,29.747,29.6,29.67,-381,"-3,549",-863,293.25,294.7,292.55,293.0,914.2,921.8,912.6,917.4,"7,893","7,920","7,862","7,885",55.25,55.4,55.05,55.1,"6,753",-1,26.4,26.63,26.4,26.57,116,1,33.11,33.4,33.11,33.18,69,-1,23.2,23.22,23.2,23.22,14,-1,19.12,19.17,19.1,19.17,20,0,12.39,12.45,12.39,12.41,"1,844",-1,23.5,23.59,23.42,23.52,602,-1,32.0,32.56,32.0,32.56,126,-1,31.59,31.71,31.59,31.71,67,-1,26.35,26.85,26.31,26.85,170,1,10.78,10.87,10.7,10.87,171,1,26.71,26.86,26.71,26.86,17,-1,39.33,39.53,39.29,39.33,211,-1,31.46,31.53,31.4,31.4,150,-1,,,,,,,,,,,,,,,,,,,,,,,,
20130227,"1,612.80","1,612.80","1,591.80","1,595.20",700.0,3129.719971,3177.800049,3127.27002,3162.26001,1727260000.0,419.85998499999994,428.52999900000003,419.48001100000005,426.459991,1496.939941,1520.079956,1494.880005,1515.98999,3551850000.0,29.695,29.705,29.61,29.655,-515,301,-239,293.75,293.95,291.6,293.3,920.4,921,916,919.6,"7,907","7,909","7,862","7,879",55.05,55.2,54.95,55.2,"4,605",1,26.5,26.55,26.5,26.5,42,-1,33.17,33.25,32.93,33.16,61,-1,23.25,23.25,23.02,23.22,23,0,19.27,19.39,19.27,19.34,6,1,12.41,12.45,12.41,12.44,810,1,23.54,23.7,23.54,23.58,285,1,32.15,32.71,32.15,32.27,68,-1,31.76,31.76,31.5,31.51,61,-1,26.85,26.85,26.65,26.65,65,-1,10.8,10.8,10.73,10.8,111,-1,26.7,26.8,26.7,26.8,2,-1,39.4,39.42,39.28,39.38,111,1,31.42,31.47,31.39,31.42,19,1,,,,,,,,,,,,,,,,,,,,,,,,
20130301,"1,579.60","1,585.60","1,566.00","1,571.90",70.0,3143.540039,3171.5,3129.399902,3169.73999,1870250000.0,423.57000700000003,426.420013,419.290009,425.089996,1514.680054,1519.98999,1501.47998,1518.199951,3695610000.0,29.62,29.671999999999997,29.59,29.655,-177,"5,519",377,295.6,296.0,294.5,295.4,925.6,929.8,921.4,924,"7,945","7,950","7,920","7,936",55.35,55.55,55.3,55.4,"5,730",1,26.54,26.81,26.54,26.8,920,1,33.21,33.63,33.21,33.41,14,1,23.33,23.33,23.32,23.32,9,1,19.39,19.39,19.21,19.37,15,1,12.48,12.57,12.48,12.52,"1,517",1,23.64,23.78,23.64,23.76,725,1,32.65,32.67,32.61,32.67,40,1,31.77,31.77,31.77,31.77,1,1,26.92,26.94,26.84,26.94,60,1,10.76,10.95,10.76,10.83,108,1,26.95,26.95,26.95,26.95,2,1,39.58,39.62,39.55,39.58,153,1,31.6,31.62,31.57,31.62,32,1,,,,,,,,,,,,,,,,,,,,,,,,
20130304,"1,580.80","1,580.80","1,569.70","1,572.10",60.0,3159.459961,3182.27002,3154.790039,3182.030029,1718290000.0,424.30999800000006,424.630005,420.839996,424.01000999999997,1518.199951,1525.27002,1512.290039,1525.199951,3414430000.0,29.63,29.74,29.63,29.688000000000002,"-1,050","-6,936",-232,295.95,295.95,291.8,292.45,924.2,924.6,909.8,912,"7,935","7,937","7,827","7,845",55.4,55.45,54.7,54.75,"8,270",-1,26.88,26.88,26.51,26.57,62,-1,33.43,33.5,33.21,33.21,31,-1,23.3,23.3,23.24,23.24,4,-1,19.36,19.36,19.1,19.1,3,-1,12.54,12.54,12.34,12.36,"1,867",-1,23.76,23.76,23.57,23.6,857,-1,32.5,32.5,32.27,32.27,13,-1,31.72,31.72,31.41,31.41,23,-1,26.67,26.67,26.49,26.49,5,-1,10.83,10.83,10.7,10.71,150,-1,26.81,26.81,26.8,26.8,2,-1,39.55,39.55,39.08,39.16,366,-1,31.62,31.62,31.17,31.22,34,-1,,,,,,,,,,,,,,,,,,,,,,,,
20130305,"1,577.60","1,585.50","1,571.40","1,574.60",70.0,3200.3798829999996,3227.310059,3200.27002,3224.1298829999996,1891510000.0,428.14001500000006,433.23999000000003,428.089996,432.39001500000006,1525.199951,1543.469971,1525.199951,1539.790039,3610690000.0,29.7,29.725,29.625999999999998,29.675,-275,"3,302",354,293.45,295.95,293.25,295.5,915.8,928,914,926.6,"7,867","7,931","7,862","7,913",54.9,55.35,54.9,55.2,"16,081",1,26.6,26.88,26.6,26.63,160,1,33.53,33.53,33.53,33.53,1,1,23.28,23.44,23.25,23.44,18,1,19.1,19.18,19.01,19.16,11,1,12.37,12.56,12.37,12.54,"2,883",1,23.61,23.69,23.58,23.69,644,1,32.36,32.57,32.36,32.57,76,1,31.51,31.59,31.51,31.59,30,1,26.78,26.89,26.78,26.89,3,1,10.71,10.88,10.71,10.88,142,1,26.8,26.81,26.8,26.8,141,0,39.27,39.55,39.26,39.48,269,1,31.35,31.52,31.35,31.48,22,1,,,,,,,,,,,,,,,,,,,,,,,,
20130306,"1,577.60","1,582.60","1,566.80","1,574.60",110.0,3233.310059,3233.439941,3217.669922,3222.3701170000004,1764020000.0,434.0,435.25,431.60000599999995,432.959991,1539.790039,1545.25,1538.109985,1541.459961,3676890000.0,29.665,29.715,29.59,29.656,"-1,367","2,185",-198,297.95,298.4,295.5,295.85,933,937,926.6,927,"7,980","7,998","7,935","7,947",55.7,55.75,55.2,55.45,"4,640",1,27.0,27.11,26.8,26.8,189,1,33.9,33.9,33.63,33.7,60,1,23.49,23.53,23.38,23.45,15,1,19.29,19.37,19.19,19.37,46,1,12.7,12.7,12.56,12.56,"1,834",1,23.8,23.8,23.7,23.75,874,1,32.91,32.91,32.84,32.84,4,1,31.72,31.84,31.72,31.81,21,1,27.17,27.17,26.98,27.09,29,1,10.95,11.05,10.95,11.05,115,1,26.94,27.12,26.94,26.95,21,1,39.87,39.89,39.6,39.63,364,1,31.79,31.79,31.52,31.61,30,1,,,,,,,,,,,,,,,,,,,,,,,,
20130307,"1,580.00","1,583.50","1,573.90","1,574.80",50.0,3224.5,3235.100098,3221.469971,3232.090088,1675640000.0,434.55999800000006,436.98999000000003,433.329987,434.67999299999997,1541.459961,1545.780029,1541.459961,1544.26001,3634710000.0,29.61,29.678,29.6,29.623,-700,"1,041","1,168",295.5,297.0,294.6,295.15,928.2,939.2,925,938,"7,933","7,982","7,921","7,938",55.2,55.65,55.2,55.4,"5,956",-1,26.89,27.03,26.89,26.9,93,1,33.64,33.71,33.52,33.52,67,-1,23.4,23.5,23.37,23.37,12,-1,19.37,19.43,19.35,19.35,11,-1,12.56,12.72,12.56,12.7,"3,727",1,23.75,23.79,23.64,23.7,327,-1,32.8,32.8,32.8,32.8,8,-1,31.84,31.84,31.74,31.74,59,-1,27.24,27.34,27.17,27.2,28,1,11.0,11.17,11.0,11.15,120,1,27.0,27.03,27.0,27.0,23,1,39.57,39.8,39.57,39.68,61,1,31.6,31.63,31.55,31.6,38,-1,,,,,,,,,,,,,,,,,,,,,,,,
20130308,"1,578.60","1,581.20","1,561.80","1,576.60",70.0,3245.850098,3248.699951,3227.889893,3244.3701170000004,1611700000.0,436.0,437.52999900000003,431.51998899999995,435.26000999999997,1544.26001,1552.47998,1542.939941,1551.180054,3652260000.0,29.635,29.721999999999998,29.615,29.684,-193,"4,103",339,296.45,297.6,296.0,296.6,941,963.8,940.6,960.6,"7,968","8,032","7,965","8,008",55.6,55.9,55.6,55.8,"12,380",1,26.92,27.31,26.92,27.16,284,1,33.68,33.75,33.67,33.75,58,1,23.5,23.54,23.48,23.53,87,1,19.35,19.41,19.35,19.36,69,1,12.75,13.03,12.75,12.95,"11,874",1,23.73,23.87,23.73,23.8,"1,098",1,32.8,32.99,32.8,32.97,7,1,31.79,31.92,31.79,31.92,22,1,27.55,28.07,27.55,28.07,54,1,11.2,11.2,11.14,11.15,333,0,27.1,27.2,27.1,27.2,9,1,39.84,40.0,39.8,39.92,364,1,31.76,31.93,31.76,31.82,31,1,,,,,,,,,,,,,,,,,,,,,,,,
20130311,"1,576.00","1,579.70","1,576.00","1,577.80",1120.0,3237.73999,3252.8701170000004,3233.669922,3252.8701170000004,1628500000.0,433.89001500000006,436.35998499999994,431.89001500000006,435.85000599999995,1551.150024,1556.27002,1547.359985,1556.219971,3091080000.0,29.65,29.755,29.65,29.701,-50,496,574,297.0,298.0,295.35,296.75,962.2,970.4,960.6,967.6,"8,010","8,068","7,993","8,043",55.8,56.1,55.6,55.9,"12,066",1,27.16,27.43,27.16,27.36,335,1,33.6,33.72,33.58,33.72,32,-1,23.48,23.53,23.44,23.52,25,-1,19.36,19.58,19.28,19.58,11,1,13.0,13.14,12.99,13.09,"7,285",1,23.8,23.85,23.77,23.8,404,0,32.97,32.97,32.97,32.97,0,0,31.92,31.92,31.92,31.92,0,0,27.91,28.16,27.91,28.16,71,1,11.14,11.15,11.1,11.15,79,0,26.91,27.3,26.91,27.3,52,1,40.0,40.22,39.92,40.15,260,1,31.78,31.97,31.78,31.95,67,1,,,,,,,,,,,,,,,,,,,,,,,,
20130312,"1,579.80","1,595.60","1,579.80","1,591.50",160.0,3244.850098,3249.780029,3229.919922,3242.320068,1673740000.0,434.85998499999994,438.079987,434.30999800000006,437.670013,1556.219971,1556.77002,1548.23999,1552.47998,3274910000.0,29.68,29.725,29.62,29.646,-242,-386,-549,297.4,298.4,296.0,296.4,969,969.8,947.2,949.8,"8,040","8,058","7,983","7,999",55.9,56.0,55.55,55.55,"7,442",-1,27.39,27.5,27.0,27.0,128,-1,33.63,33.73,33.63,33.63,9,-1,23.16,23.6,23.16,23.51,20,-1,19.5,19.5,19.4,19.4,3,-1,13.09,13.1,12.81,12.84,"4,884",-1,23.8,23.85,23.67,23.69,346,-1,32.96,32.99,32.96,32.99,5,1,32.18,32.18,32.18,32.18,1,1,28.03,28.05,27.58,27.58,39,-1,11.14,11.2,11.12,11.12,103,-1,27.26,27.27,27.25,27.25,10,-1,40.15,40.2,39.89,39.9,409,-1,31.86,31.96,31.78,31.78,28,-1,,,,,,,,,,,,,,,,,,,,,,,,
20130313,"1,592.30","1,596.00","1,585.00","1,588.30",400.0,3243.040039,3251.449951,3230.6201170000004,3245.1201170000004,1577280000.0,437.55999800000006,440.19000199999994,435.26998899999995,439.14001500000006,1552.47998,1556.390015,1548.25,1554.52002,3073830000.0,29.67,29.729,29.64,29.703000000000003,"-1,428",-438,"-1,360",296.75,298.1,294.7,296.6,950.8,960.2,947.2,954,"8,000","8,035","7,951","7,990",55.6,55.95,55.3,55.65,"10,205",1,27.02,27.26,26.96,27.12,195,1,33.59,33.66,33.37,33.66,113,1,23.5,23.54,23.34,23.5,26,-1,19.42,19.45,19.38,19.38,60,-1,12.87,12.97,12.79,12.84,"3,240",0,23.7,23.73,23.46,23.51,931,-1,33.09,33.09,33.09,33.09,4,1,31.95,32.07,31.93,31.99,46,-1,27.7,27.83,27.55,27.74,63,1,11.12,11.16,11.0,11.05,158,-1,27.25,27.25,27.15,27.15,7,-1,39.94,40.05,39.69,39.89,200,-1,31.87,31.92,31.6,31.77,38,-1,,,,,,,,,,,,,,,,,,,,,,,,
20130314,"1,585.70","1,587.90","1,575.70","1,590.60",140.0,3253.0,3258.929932,3250.23999,3258.929932,1651650000.0,441.44000199999994,443.410004,440.57000700000003,441.52999900000003,1554.52002,1563.319946,1554.52002,1563.22998,3459260000.0,29.665,29.763,29.65,29.736,-736,"-4,598","-1,041",296.6,297.2,295.0,296.4,957,958,948,950,"7,997","7,997","7,941","7,953",55.5,55.6,55.35,55.6,"12,133",-1,26.85,27.1,26.85,26.88,54,-1,33.55,33.63,33.5,33.54,39,-1,23.64,23.64,23.5,23.52,4,1,19.38,19.38,19.38,19.38,1,0,12.85,12.92,12.81,12.83,"1,453",-1,23.51,23.51,23.4,23.5,495,-1,32.71,32.71,32.69,32.7,26,-1,31.75,31.9,31.75,31.9,102,-1,27.8,27.81,27.77,27.77,27,1,11.0,11.09,10.92,11.09,22,1,27.0,27.0,27.0,27.0,70,-1,39.8,39.84,39.65,39.71,149,-1,31.68,31.68,31.53,31.67,11,-1,,,,,,,,,,,,,,,,,,,,,,,,
20130315,"1,590.50","1,594.40","1,590.20","1,592.50",10.0,3260.459961,3260.6201170000004,3242.649902,3249.070068,2305230000.0,441.51000999999997,441.51000999999997,432.959991,434.17999299999997,1563.209961,1563.619995,1555.73999,1560.699951,5175850000.0,29.73,29.773000000000003,29.67,29.715999999999998,-393,"-4,505","-1,010",297.05,298.0,294.2,294.25,953.8,956.8,942.2,942.6,"7,969","7,986","7,906","7,910",55.6,55.7,55.2,55.2,"9,551",-1,26.92,26.92,26.85,26.85,39,-1,33.34,33.34,33.34,33.34,2,-1,23.41,23.41,23.22,23.27,15,-1,19.4,19.4,19.2,19.3,6,-1,12.85,12.89,12.72,12.73,"2,431",-1,23.5,23.54,23.28,23.3,"1,147",-1,32.7,32.7,32.51,32.51,11,-1,31.9,31.9,31.9,31.9,0,0,27.61,27.61,27.5,27.5,20,-1,11.08,11.14,11.0,11.08,132,-1,26.85,26.85,26.85,26.85,26,-1,39.82,39.82,39.49,39.54,253,-1,31.56,31.61,31.49,31.49,70,-1,,,,,,,,,,,,,,,,,,,,,,,,
20130318,"1,605.90","1,607.70","1,601.60","1,604.60",610.0,3215.709961,3249.3701170000004,3211.100098,3237.590088,1550510000.0,429.049988,432.10998499999994,426.299988,428.39001500000006,1560.699951,1560.699951,1545.130005,1552.099976,3164560000.0,29.695,29.779,29.67,29.764,-971,"-8,114","-1,651",292.4,293.3,290.5,290.7,938,938.8,918,921.4,"7,857","7,868","7,790","7,792",55.0,55.0,54.3,54.5,"13,219",-1,26.8,26.8,26.3,26.3,69,-1,32.95,32.95,32.59,32.59,3,-1,23.27,23.27,23.0,23.0,24,-1,19.3,19.3,19.01,19.12,9,-1,12.69,12.69,12.42,12.43,"3,256",-1,23.23,23.23,23.05,23.17,"1,006",-1,32.2,32.22,32.1,32.17,44,-1,31.54,31.54,31.53,31.53,6,-1,27.07,27.07,27.01,27.01,3,-1,10.85,11.0,10.85,10.95,151,-1,26.62,26.62,26.56,26.56,38,-1,39.17,39.22,38.87,38.88,577,-1,31.18,31.18,30.87,30.91,72,-1,,,,,,,,,,,,,,,,,,,,,,,,
20130319,"1,613.10","1,613.10","1,613.00","1,611.30",200.0,3246.699951,3252.600098,3205.419922,3229.100098,1690680000.0,429.73001100000005,430.869995,422.89999400000005,426.73001100000005,1552.099976,1557.25,1538.569946,1548.339966,3796210000.0,29.79,29.805,29.69,29.772,-809,"-6,787",208,291.6,293.35,291.6,292.55,928,930.6,923.2,927.4,"7,838","7,852","7,816","7,833",54.7,54.75,54.5,54.6,"3,373",1,26.33,26.45,26.33,26.36,50,1,32.86,32.87,32.86,32.87,3,1,23.03,23.33,23.03,23.33,6,1,19.12,19.2,19.12,19.15,6,1,12.47,12.58,12.45,12.52,"1,660",1,23.05,23.1,23.0,23.02,"1,842",-1,32.1,32.1,32.03,32.03,29,-1,31.5,31.5,31.44,31.48,7,-1,26.87,26.98,26.87,26.9,49,-1,10.99,11.0,10.92,10.99,38,1,26.75,26.75,26.75,26.75,1,1,39.06,39.14,39.0,39.05,276,1,31.02,31.1,31.02,31.1,33,1,,,,,,,,,,,,,,,,,,,,,,,,
20130320,"1,610.00","1,613.00","1,606.20","1,607.50",10.0,3251.909912,3257.98999,3240.899902,3254.189941,1599120000.0,430.30999800000006,432.94000199999994,429.51998899999995,432.01000999999997,1548.339966,1561.560059,1548.339966,1558.709961,3349090000.0,29.756,29.839000000000002,29.735,29.763,-56,"-13,673",163,290.9,292.4,289.9,290.9,920.2,943,920.2,930.8,"7,780","7,842","7,775","7,796",54.35,54.55,54.15,54.25,"8,821",-1,26.39,26.4,26.31,26.31,35,-1,32.87,32.87,32.87,32.87,0,0,23.05,23.2,22.96,22.96,6,-1,19.07,19.07,19.03,19.03,4,-1,12.53,12.73,12.5,12.56,"2,447",1,22.85,22.98,22.8,22.84,"1,693",-1,31.92,31.92,31.92,31.92,2,-1,31.48,31.48,31.48,31.48,0,0,27.03,27.35,27.01,27.01,3,1,10.99,11.08,10.99,11.01,180,1,26.42,26.42,26.42,26.42,7,-1,38.9,39.09,38.81,38.81,360,-1,30.87,31.0,30.84,30.84,34,-1,,,,,,,,,,,,,,,,,,,,,,,,
